"show_id","type","title","director","casts","country","date_added","release_year","rating","duration","listed_in","description"
s8383,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Sohrab Nazari,"Belgium, Ireland, Netherlands, Germany, Afghanistan","1-Jan-17",2016,TV-MA,"84 min","Documentaries, International Movies","In the rugged mountains of Afghanistan, armed bands of young boys survive by scavenging for old land mines, mining lapis lazuli and trading in opium."
s8388,Movie,The Last Man on the Moon,Mark Craig,Eugene Cernan,United Kingdom,"26-May-16",2014,TV-PG,"96 min",Documentaries,Astronaut Gene Cernan looks back on the exciting history of NASA's lunar landings and how being the last man to stand on the moon changed his life.
s8389,Movie,The Last Resort,"Dennis Scholl, Kareem Tabsch","",United States,"21-Apr-19",2018,TV-14,"70 min",Documentaries,"In the waning days of the 70s, two young photographers document the Jewish retirees who dominated the sunny shores of South Beach."
s8391,Movie,The Legend of 420,Peter Spirer,"",United States,"1-Dec-17",2017,TV-MA,"87 min",Documentaries,"This documentary explores the growing trend of marijuana decriminalization in the U.S. and the use of cannabis in medicine, art, fine dining and more."
s8401,Movie,The Long Goodbye: The Kara Tippetts Story,Jay Lyons,"",United States,"23-Jun-19",2019,TV-PG,"87 min","Documentaries, Faith & Spirituality","Faced with terminal breast cancer, a courageous wife and mother turns her suffering into a resilient message of faith, love and compassion."
s8404,Movie,The Look of Silence,Joshua Oppenheimer,"","Denmark, Indonesia, Finland, Norway, United Kingdom, Israel, France, United States, Germany, Netherlands","26-Feb-16",2014,PG-13,"103 min","Documentaries, International Movies","In a society terrorized into silence, the brother of a 1960s Indonesian genocide victim learns the identity of his murderers and confronts them."
s8408,Movie,The Lovers and the Despot,"Robert Cannan, Ross Adam","",United Kingdom,"23-Feb-17",2016,TV-14,"98 min","Documentaries, International Movies",This firsthand account tells of two kidnapped South Korean movie professionals who became the unwilling personal filmmakers of dictator Kim Jong-il.
s8411,Movie,The Magic Pill,Robert Tate,"Pete Evans, William Davis, Loren Cordain","United States, Australia, South Africa, United Kingdom","24-Apr-18",2017,TV-PG,"90 min",Documentaries,"Doctors, farmers, chefs and others weigh in on the controversial ketogenic diet and its potential to eradicate common illnesses."
s8413,Movie,The Man Who Would Be Polka King,"John Mikulak, Joshua Brown","Jan Lewan, Greg Korin",United States,"12-Jan-18",2009,TV-14,"68 min","Documentaries, Music & Musicals",This irreverent documentary reveals how charming entertainer Jan Lewan bilked investors out of millions in a complicated investment scam.
s8476,Movie,The Rat Race,Miriam Chandy Menacherry,"",India,"1-Jan-17",2010,TV-PG,"52 min","Documentaries, International Movies","Examine the troublesome coexistence of humans and rodents in Mumbai, where the byproducts of a big economy have led to a thriving rat population."
s8418,Movie,The Mayo Clinic,"Ken Burns, Christopher Loren Ewers, Erik Ewers",Peter Coyote,United States,"19-Apr-19",2018,TV-14,"116 min",Documentaries,A look at how a world-renowned medical institution prioritizes patients' needs and has adapted to healthcare's evolving demands for over 150 years.
s8420,Movie,"The Memphis Belle: A Story of a
Flying Fortress",William Wyler,"",United States,"31-Mar-17",1944,TV-PG,"40 min","Classic Movies, Documentaries",This documentary centers on the crew of the B-17 Flying Fortress Memphis Belle as it prepares to execute a strategic bombing mission over Germany.
s8441,Movie,The NSU-Complex,"Stefan Aust, Dirk Laabs","",Germany,"28-Dec-16",2016,TV-14,"90 min","Documentaries, International Movies","For 13 years, the underground neo-Nazi organization NSU eluded German police while planting bombs, robbing banks and killing immigrants at random."
s8451,Movie,The Perfect Day,Jean-Pierre Devillers,"","","1-Sep-18",2018,TV-14,"93 min","Documentaries, International Movies, Sports Movies","French soccer fans, celebrities and athletes retrace the exhilarating events of July 12, 1998, as France earned a historic win in the World Cup final."
s8463,Movie,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,"Randall Lobb, Robert McCallum","","Canada, United States","24-Aug-18",2017,TV-14,"96 min",Documentaries,"This colorful documentary explores the origins and impact of He-Man, a character whose power stretched well beyond a toy line and children's TV show."
s8469,Movie,The Pursuit,John Papola,Arthur Brooks,United States,"7-Aug-19",2019,TV-14,"76 min",Documentaries,"In a time of turbulence for the free market system, one economist explores how it has lifted billions out of poverty, and might just save us all."
s8471,Movie,The Push,"Grant Korgan, Brian Niles",Grant Korgan,United States,"7-Jun-19",2018,TV-MA,"90 min","Documentaries, Sports Movies","After a snowmobile accident paralyzed him, Grant Korgan became the first athlete with a spinal cord injury to push himself to the South Pole."
s8478,Movie,The Real Miyagi,Kevin Derek,Fumio Demura,"United States, Canada, Japan, Panama","16-Jun-17",2015,TV-PG,"81 min","Documentaries, Sports Movies","A look at the life of karate master Fumio Demura shows how he spread the discipline in the West, winning countless devotees and influencing Hollywood."
s8479,Movie,The Rebound,Shaina Allen,"Orlando Carrillo, Mario Moran, Jeremie Phenom Thomas",United States,"28-Feb-19",2016,TV-MA,"77 min","Documentaries, Sports Movies","This documentary follows three players on the Miami Heat Wheels, who face long odds on the way to the national wheelchair basketball championship."
s8480,Movie,The Redeemed and the Dominant: Fittest on Earth,"Heber Cannon, Mariah Moore, Marston Sawyers","",United States,"1-Jul-18",2017,TV-14,"120 min","Documentaries, Sports Movies","Questions about endurance, doping and overall toughness surround a group of elite athletes as they compete fiercely at the Reebok Crossfit Games."
s8492,Movie,The Rolling Stones: Olé Olé Olé! A Trip Across Latin America,Paul Dugdale,"Mick Jagger, Keith Richards, Ronnie Wood, Charlie Watts",United Kingdom,"22-Mar-19",2016,TV-MA,"101 min","Documentaries, International Movies, Music & Musicals","Follow the Rolling Stones as the iconic group breaks new ground in Latin America, wrapping a 10-city tour as the first-ever rock band to play in Cuba."
s8501,Movie,The Search for Life in Space,Stephen Amezdroz,"",United States,"1-Apr-18",2016,TV-G,"32 min",Documentaries,"To determine whether we're alone in the universe, astrobiologists look to Jupiter, Mars and, closer to home, extreme environments on Earth."
s8503,Movie,The Seven Five,Tiller Russell,"",United States,"14-Apr-17",2014,R,"104 min",Documentaries,"This riveting film examines the case of Mike Dowd, a corrupt Brooklyn cop who became dirtier than the drug dealers he was supposed to be policing."
s8574,Movie,Theo Who Lived,David Shisgall,"",United States,"16-Dec-16",2016,TV-14,"86 min",Documentaries,American journalist Theo Padnos retraces the Middle Eastern journey that led to his 2012 kidnapping and brutal torture by an al-Qaida faction.
s8517,Movie,The Spy Who Fell to Earth,Thomas Meadmore,"",United Kingdom,"5-Apr-19",2019,TV-MA,"94 min","Documentaries, International Movies","Based on Dr. Ahron Bregman's book, this documentary examines the life and mysterious death of Ashraf Marwan, an Egyptian billionaire and Israeli spy."
s8522,Movie,The Sunshine Makers,Cosmo Feilding-Mellen,"",United Kingdom,"9-Mar-17",2015,TV-MA,"91 min","Documentaries, International Movies","Take a trip and witness the rise and fall of Tim Scully and Nicholas Sand, improbable pioneers of the drug counterculture during the 1960s."
s8525,Movie,The Surrounding Game,"Will Lockhart, Cole D. Pruitt","",United States,"30-Aug-18",2018,TV-14,"98 min",Documentaries,"Teens in America dedicate themselves to the Asian game of Go, which originated in ancient China, drawing meaningful life lessons along the way."
s8531,Movie,The Tigers of Scotland,Leanne Gater,Iain Glen,United Kingdom,"1-Nov-18",2017,TV-G,"58 min",Documentaries,"This documentary highlights the endangered existence of the Scottish wildcats, and the conservation efforts required to prevent their extinction."
s8539,Movie,The Truth About Alcohol,David Briggs,Javid Abdelmoneim,United Kingdom,"1-Aug-17",2016,TV-14,"58 min","Documentaries, International Movies","Emergency room doctor Javid Abdelmoneim endeavors to learn the truth about alcohol, both its benefits and risks, by exploring the science of drinking."
s8548,Movie,The Unknown Known,Errol Morris,"Donald Rumsfeld, Errol Morris",United States,"22-Feb-19",2013,PG-13,"103 min",Documentaries,"Donald Rumsfeld reviews his long political career, from his time in Congress to serving as secretary of defense under Gerald Ford and George W. Bush."
s8562,Movie,The Women Who Kill Lions,Neil Rawles,"",United Kingdom,"1-Aug-17",2016,TV-MA,"47 min","Documentaries, International Movies",Experience an up-close look at the controversial passion and resulting infamy of big-game hunters Rebecca Francis and Jacine Jadresko.
s8566,Movie,The World's Most Wanted Animal,Victoria Bromley,Maria Diekmann,United Kingdom,"1-Apr-19",2018,TV-PG,"53 min",Documentaries,"A conservationist shares her emotional journey in helping save rare, scaly mammals that have been illegally trafficked and now face extinction."
s8571,Movie,Theater of Life,Peter Svatek,Massimo Bottura,Canada,"18-Jul-17",2016,TV-PG,"94 min",Documentaries,This documentary follows chef Massimo Bottura as he opens a soup kitchen to cook gourmet meals for the needy from food waste at the 2015 Milan Expo.
s8573,Movie,"Thelonious Monk: Straight, No Chaser",Charlotte Zwerin,"Thelonious Monk, Samuel E. Wright",United States,"1-Nov-19",1988,PG-13,"89 min","Documentaries, Music & Musicals",The spotlight shines on iconic jazz pianist and composer Thelonious Monk in this 1988 documentary featuring vintage performance clips and interviews.
s8578,Movie,This Was Tomorrow,Wim Bonte,"",Belgium,"15-Dec-15",2015,NR,"77 min","Documentaries, International Movies, Music & Musicals","The Tomorrowland music festival marks its 10th anniversary in Belgium, the U.S. and Brazil, with all the diverse excitement of the annual event."
s8588,Movie,Thunderbolt,"William Wyler, John Sturges","James Stewart, Lloyd Bridges",United States,"31-Mar-17",1947,TV-PG,"42 min","Classic Movies, Documentaries","A P-47 Thunderbolt squadron is shown in preparation, at play and in bombing raids aiming to halt Nazi supply lines and aid Allied ground troops."
s8598,Movie,To Be a Miss,"Edward Ellis, Flor Salcedo, Aaron Woolf","","United States, Venezuela","1-Jan-17",2016,TV-14,"84 min",Documentaries,Explore how the media and nationalism have fueled Venezuela's passion for physical appearance and the multibillion-dollar beauty pageant industry.
s8602,Movie,Tokyo Idols,Kyoko Miyake,"","United Kingdom, Canada, Japan","1-Oct-17",2017,TV-14,"89 min","Documentaries, International Movies, Music & Musicals","This documentary follows J-Pop idol Rio and her predominantly middle-aged fans, and their seemingly transactional interactions."
s8620,Movie,Treasures from the Wreck of the Unbelievable,Sam Hobkinson,"",United Kingdom,"1-Jan-18",2017,TV-G,"82 min","Documentaries, Dramas, International Movies",This cinematic journey into the waters off East Africa chronicles the story behind artist Damien Hirst's massive exhibition of oceanic treasures.
s8621,Movie,Tree Man,"Jon Reiner, Brad Rothschild","",Canada,"1-Nov-16",2015,TV-PG,"82 min",Documentaries,"Entrepreneurs from Vermont and Quebec sell Christmas trees on the streets of New York, becoming a cherished part of neighborhood holiday traditions."
s8632,Movie,Trixie Mattel: Moving Parts,Nicholas Zeig-Owens,Brian Firkus,United States,"27-Mar-20",2019,TV-MA,"91 min","Documentaries, Music & Musicals",Drag queen Trixie Mattel deals with the bittersweet reality of success in this documentary that explores her rise to fame and subsequent music career.
s8633,Movie,Trophy,"Shaul Schwarz, Christina Clusiau","","United Kingdom, Namibia, South Africa, Zimbabwe, United States","13-Feb-18",2017,TV-MA,"110 min","Documentaries, International Movies",This documentary explores the tensions between the lucrative big-game hunting business and wildlife conservation from a variety of perspectives.
s8641,Movie,Tunisian Victory,"Frank Capra, John Huston, Hugh Stewart, Roy Boulting, Anthony Veiller",Burgess Meredith,"United States, United Kingdom","31-Mar-17",1944,TV-14,"76 min","Classic Movies, Documentaries","British and American troops join forces to liberate a Nazi stranglehold in North Africa, sharing battles, hard work and a peaceful Christmas dinner."
s8644,Movie,Twice,Hidetaka Inazuka,Stuart Varnam-Atkin,"Japan, United States","31-Dec-17",2010,TV-14,"53 min","Documentaries, International Movies","This documentary reenacts the experiences of late activist Tsutomu Yamaguchi, a survivor of both atomic bombings on Japan in 1945."
